episode,reward,avg_reward_10,loss,epsilon,steps,method
68,-46.37855008942719,-87.38663623969263,0.8972235856974711,0.7111635524897149,122,dueling_ddqn
69,-54.2571003081045,-84.02813286324991,1.0418172253144753,0.7076077347272662,74,dueling_ddqn
70,-88.86924231159752,-85.92580288286614,1.0602996796369553,0.7040696960536299,81,dueling_ddqn
71,-93.19909840441159,-89.51625694064303,1.209716622791593,0.7005493475733617,126,dueling_ddqn
72,-39.39176817939675,-87.8578639950996,1.0981657692127758,0.697046600835495,90,dueling_ddqn
73,-84.90271708364449,-88.78457646821387,0.9735824056509612,0.6935613678313175,138,dueling_ddqn
74,-36.94621242470254,-83.99873424550144,0.9087289020077873,0.6900935609921609,131,dueling_ddqn
75,-45.46943157702715,-67.1499652412558,0.9939487773614625,0.6866430931872001,96,dueling_ddqn
76,-110.98730118501706,-68.04233898248887,1.006640281641122,0.6832098777212641,165,dueling_ddqn
77,-97.8884168633892,-69.8289838426718,0.9953836064927185,0.6797938283326578,158,dueling_ddqn
78,-59.23689442884388,-71.11481827661348,0.9219929832307732,0.6763948591909945,68,dueling_ddqn
79,-94.09579389764804,-75.09868763556783,1.2174979564699813,0.6730128848950395,137,dueling_ddqn
80,-308.14869718239214,-97.02663312264728,0.9520326908997127,0.6696478204705644,175,dueling_ddqn
81,-77.31491932546092,-95.4382152147522,1.035240340142539,0.6662995813682115,165,dueling_ddqn
82,-103.29520576111112,-101.82855897292366,1.082797088881129,0.6629680834613705,97,dueling_ddqn
83,-28.28757840641144,-96.16704510520034,1.0112411371790446,0.6596532430440636,130,dueling_ddqn
84,-101.12323978490345,-102.58474784122043,1.132551672024615,0.6563549768288433,149,dueling_ddqn
85,-98.03763625897551,-107.84156830941527,0.9809019110866428,0.653073201944699,97,dueling_ddqn
86,-198.31761642224123,-116.57459983313768,1.0845590455517653,0.6498078359349755,248,dueling_ddqn
87,-79.07632734358829,-114.69339088115757,1.0761491178463285,0.6465587967553006,208,dueling_ddqn
88,-44.014330507689394,-113.17113448904217,0.9260336283180449,0.6433260027715241,90,dueling_ddqn
89,37.24851341169594,-100.03670375810778,1.07341669114197,0.6401093727576664,170,dueling_ddqn
90,-64.6630730707525,-75.6881413469438,1.1109889857186617,0.6369088258938781,131,dueling_ddqn
91,-61.81997100009751,-74.13864651440744,1.265137765829156,0.6337242817644086,123,dueling_ddqn
92,-146.8353617815187,-78.4926621164482,1.1924343689555121,0.6305556603555866,124,dueling_ddqn
93,-120.66083357883812,-87.72998763369088,0.9890431293419429,0.6274028820538087,140,dueling_ddqn
94,-36.41592801090265,-81.2592564562908,0.9887172071372762,0.6242658676435396,153,dueling_ddqn
95,-32.8766934293205,-74.74316217332532,1.0431901870938072,0.6211445383053219,171,dueling_ddqn
96,-73.44102463044362,-62.255502994145544,1.0406314469425075,0.6180388156137953,166,dueling_ddqn
97,-49.45374651032745,-59.29324491081945,1.0061521040971833,0.6149486215357263,198,dueling_ddqn
98,-63.86006753623056,-61.27781861367356,1.0556487479479983,0.6118738784280476,128,dueling_ddqn
99,-53.24281637583543,-70.3269515924267,1.0289851941034465,0.6088145090359074,167,dueling_ddqn
100,-70.23871030990946,-70.8845153163424,1.0469171063801677,0.6057704364907278,194,dueling_ddqn
101,-143.09022890653557,-79.01154110698621,1.1262322114064143,0.6027415843082742,182,dueling_ddqn
102,-56.483542115070094,-69.97635914034136,1.0647925727589185,0.5997278763867329,86,dueling_ddqn
103,-45.94582423695596,-62.50485820615313,1.122849185962275,0.5967292370047992,83,dueling_ddqn
104,-44.57533800847003,-63.320799205909864,1.0477176446315142,0.5937455908197752,171,dueling_ddqn
105,-68.50711406047483,-66.88384126902528,1.0396758151405,0.5907768628656763,170,dueling_ddqn
106,-54.14771427333206,-64.95451023331415,1.0012299718257196,0.5878229785513479,167,dueling_ddqn
107,-151.85955610922647,-75.19509119320405,1.0166886421044667,0.5848838636585911,225,dueling_ddqn
108,-287.36253614180623,-97.54533805376161,1.0039659535556327,0.5819594443402982,381,dueling_ddqn
109,-147.5276015724549,-106.97381657342355,1.057175455109173,0.5790496471185967,151,dueling_ddqn
110,-56.28131843987598,-105.57807738642023,1.059416628194352,0.5761543988830038,240,dueling_ddqn
111,-52.167671815698554,-96.48582167733652,1.2051777555662042,0.5732736268885887,85,dueling_ddqn
112,-63.79717284701738,-97.21718475053123,1.0039557091240745,0.5704072587541458,103,dueling_ddqn
113,-140.24942213115264,-106.6475445399509,1.0844039019621625,0.567555222460375,316,dueling_ddqn
114,-66.30897786961343,-108.82090852606525,0.9362670542672277,0.5647174463480732,80,dueling_ddqn
115,-86.20691843480262,-110.59088896349802,0.9639058451604292,0.5618938591163328,173,dueling_ddqn
116,2.515442812007805,-104.92457325496403,0.9536888798609137,0.5590843898207511,187,dueling_ddqn
117,-27.25288485463426,-92.4639061295048,1.0070198196605598,0.5562889678716474,179,dueling_ddqn
118,-9.394193140487445,-64.66707182937293,1.0543706132181037,0.5535075230322891,159,dueling_ddqn
119,-47.307757316391715,-54.645087403766624,0.9305839179193273,0.5507399854171277,119,dueling_ddqn
120,1.9543874769598801,-48.82151681208303,1.0220405071973802,0.547986285490042,130,dueling_ddqn
121,-2.1441645247843013,-43.81916608299161,1.1038560258714776,0.5452463540625918,95,dueling_ddqn
122,-40.34242773538795,-41.47369157182867,0.9750376777417624,0.5425201222922789,134,dueling_ddqn
123,-96.27221101271894,-37.0759704599853,0.9426061622474504,0.5398075216808175,115,dueling_ddqn
124,-46.01367113011996,-35.046439786035954,0.9627310438982902,0.5371084840724134,124,dueling_ddqn
125,6.505773066114344,-25.775170635944257,1.0218274851731204,0.5344229416520513,109,dueling_ddqn
126,-56.98289068415198,-31.72500398556023,1.0726947887947684,0.531750826943791,95,dueling_ddqn
127,-34.361494294338826,-32.435864929530695,1.0450629878824003,0.5290920728090721,214,dueling_ddqn
128,-41.52246721333135,-35.64869233681508,0.9460835366436605,0.5264466124450268,89,dueling_ddqn
129,-81.5770415710461,-39.075620762280515,0.9659984445059171,0.5238143793828016,93,dueling_ddqn
130,44.00274144598853,-34.87078536537766,0.9356300802809177,0.5211953074858876,202,dueling_ddqn
131,-27.050493168285982,-37.361418229727825,1.1993686837970086,0.5185893309484582,106,dueling_ddqn
132,-0.6102625475871974,-33.38820171094774,0.9587313638810806,0.5159963842937159,187,dueling_ddqn
133,-14.554364641387977,-25.216417073814647,1.0355479447465195,0.5134164023722473,95,dueling_ddqn
134,-2.9370962809186807,-20.90875958889452,0.9692869173983732,0.510849320360386,120,dueling_ddqn
135,23.906461463343053,-19.16869074917165,1.044515504732728,0.5082950737585841,1000,dueling_ddqn
136,-75.81323327611031,-21.05172500836748,1.180756727180912,0.5057535983897912,177,dueling_ddqn
137,-24.76853978348801,-20.0924295572824,1.182602555069149,0.5032248303978422,117,dueling_ddqn
138,-230.24538483488672,-38.964721319437935,1.1693678016802578,0.500708706245853,528,dueling_ddqn
139,-22.57344286829455,-33.06436144916278,1.21836622788551,0.4982051627146237,94,dueling_ddqn
140,-95.3462732184214,-46.99926291560378,1.2132737719621816,0.49571413690105054,183,dueling_ddqn
141,37.10415336240129,-40.58379826253505,1.1547136949002743,0.4932355662165453,1000,dueling_ddqn
142,-125.23529923003186,-53.04630193077952,1.2742689155138933,0.4907693883854626,154,dueling_ddqn
143,-36.82191753664203,-55.27305722030492,1.339320927250142,0.4883155414435353,98,dueling_ddqn
144,-53.778881887822116,-60.35723578099525,1.32462377483264,0.4858739637363176,156,dueling_ddqn
145,-79.93118285576017,-70.74100021290558,1.1999874414678393,0.483444593917636,179,dueling_ddqn
146,-49.1635587987507,-68.07603276516963,1.3376635925949745,0.4810273709480478,212,dueling_ddqn
147,-56.349952543148504,-71.23417404113567,1.2226503695152244,0.47862223409330756,196,dueling_ddqn
148,19.597523986990254,-46.24988315894798,1.2975801205784083,0.47622912292284103,1000,dueling_ddqn
149,-57.37166449375811,-49.729705321494336,1.2778183654598567,0.4738479773082268,115,dueling_ddqn
150,-114.58957147322269,-51.65403514697446,1.245672985822141,0.47147873742168567,167,dueling_ddqn
151,-46.265010661785354,-59.99095154939313,1.2593163655337873,0.46912134373457726,277,dueling_ddqn
152,-54.19682558143057,-52.887104184532994,1.283189574408429,0.46677573701590436,233,dueling_ddqn
153,-47.406017389326934,-53.94551416980149,1.2152383082679339,0.46444185833082485,224,dueling_ddqn
154,-23.801774237004665,-50.94780340471974,1.2539235271711264,0.46211964903917074,113,dueling_ddqn
155,-9.016293166090037,-43.856314435752736,1.1937018027017405,0.4598090507939749,91,dueling_ddqn
156,-108.17143583349232,-49.75710213922689,1.1583229861089162,0.457510005540005,210,dueling_ddqn
157,-22.00507164471388,-46.322614049383425,1.252046098420908,0.45522245551230495,455,dueling_ddqn
158,-20.785643563929895,-50.360930804475444,1.241101087122173,0.4529463432347434,182,dueling_ddqn
159,14.795941210702068,-43.144170234029424,1.2270056808626415,0.4506816115185697,151,dueling_ddqn
160,-61.254275238528514,-37.810640610560014,1.1626532363320539,0.4484282034609769,167,dueling_ddqn
161,-69.29823401193208,-40.11396294557469,1.1882180923606918,0.446186062443672,171,dueling_ddqn
162,-121.63011525467935,-46.85729191289956,1.1287015895815207,0.4439551321314536,337,dueling_ddqn
163,-118.53824421822777,-53.97051459578965,1.1256749731220612,0.4417353564707963,365,dueling_ddqn
164,-52.28001497523536,-56.818338669612714,1.1406821730809333,0.43952667968844233,234,dueling_ddqn
165,-0.10141186872927221,-55.92685053987665,1.0773942949692847,0.43732904629000013,181,dueling_ddqn
166,-106.0892218821895,-55.71862914474635,1.1036970322882687,0.4351424010585501,162,dueling_ddqn
167,-62.30633325408233,-59.7487553056832,1.1121540230065585,0.43296668905325736,1000,dueling_ddqn
168,15.2183975373366,-56.14835119555655,1.1541681921667626,0.43080185560799106,257,dueling_ddqn
169,10.707361584811308,-56.557209158145625,1.1396551085859536,0.4286478463299511,1000,dueling_ddqn
170,19.034458491088998,-48.52833578518388,1.0946718700455897,0.42650460709830135,132,dueling_ddqn
171,29.79742131817615,-38.61877025217306,1.166994728565216,0.42437208406280985,1000,dueling_ddqn
172,-48.012102352197125,-31.256968961924834,1.204992080199803,0.4222502236424958,141,dueling_ddqn
173,-98.74764594332903,-29.277909134434957,1.18736660937694,0.42013897252428334,176,dueling_ddqn
174,-312.1136332994022,-55.26127096685163,1.1669965525971184,0.4180382776616619,632,dueling_ddqn
175,-47.274483139947705,-59.97857809397349,1.174995780646146,0.4159480862733536,182,dueling_ddqn
176,20.82825791020134,-47.2868301147344,1.181212502732873,0.41386834584198684,1000,dueling_ddqn
177,13.9714272323928,-39.65905406608688,1.2148012143671512,0.4117990041127769,1000,dueling_ddqn
178,-57.669913992712,-46.947885219091745,1.1684768562034895,0.40974000909221303,93,dueling_ddqn
179,-174.46571387035246,-65.46519276460813,1.2207601012004479,0.40769130904675194,643,dueling_ddqn
180,-18.327087657655895,-69.20134737948261,1.2258853924617845,0.40565285250151817,243,dueling_ddqn
181,-70.26605852914962,-79.2076953642152,1.193960977822357,0.4036245882390106,161,dueling_ddqn
182,-35.86161490214906,-77.99264661921038,1.2537448531389237,0.4016064652978155,1000,dueling_ddqn
183,2.3312693188502607,-67.88475509299246,1.1815774958212297,0.3995984329713264,91,dueling_ddqn
184,7.777250324412066,-35.89566673061102,1.1524887734225817,0.3976004408064698,112,dueling_ddqn
185,22.220126094213434,-28.946205807194918,1.193417668133974,0.39561243860243744,1000,dueling_ddqn
186,-8.5309666209012,-31.882128260305166,1.1913879663348197,0.3936343764094253,1000,dueling_ddqn
187,16.732929588669407,-31.605978024677505,1.224322072172587,0.39166620452737816,113,dueling_ddqn
188,8.737666828859826,-24.965219942520328,1.2139968020617962,0.3897078735047413,1000,dueling_ddqn
189,-5.529074631108621,-8.071556018595938,1.1606143584549427,0.3877593341372176,1000,dueling_ddqn
190,-21.067849238745666,-8.345632176704916,1.1000602147763683,0.3858205374665315,168,dueling_ddqn
191,-24.2879978343491,-3.747826107224865,1.209527151942253,0.38389143477919885,1000,dueling_ddqn
192,-11.58973026891289,-1.3206376439012482,1.2096631210446358,0.3819719776053028,1000,dueling_ddqn
193,2.608903416552252,-1.292874234131049,1.2221792411236536,0.3800621177172763,273,dueling_ddqn
194,-7.699852426053803,-2.840584509177636,1.1814234168827533,0.37816180712868996,1000,dueling_ddqn
195,-121.8165239485852,-17.244249513457497,1.165101312334204,0.37627099809304654,479,dueling_ddqn
196,-84.15238335467768,-24.80639118683515,1.1670794375448919,0.3743896431025813,179,dueling_ddqn
197,-85.15831566697173,-34.99551571239927,1.2024863876145462,0.37251769488706843,232,dueling_ddqn
198,-7.746951777769875,-36.64397757306223,1.216404612571001,0.3706551064126331,1000,dueling_ddqn
199,-48.7709902865285,-40.96816913860422,1.2069537717420442,0.36880183088056995,226,dueling_ddqn
200,-14.135009544894913,-40.27488516921914,1.194630128979683,0.3669578217261671,1000,dueling_ddqn
201,-54.36950455187571,-43.283035840971806,1.231300193546475,0.36512303261753626,138,dueling_ddqn
202,-25.110821585478078,-44.635144972628325,1.1912994667589665,0.3632974174544486,1000,dueling_ddqn
203,-139.9697795609452,-58.89301327037807,1.2054813930392265,0.3614809303671764,400,dueling_ddqn
204,15.013176106738214,-56.62171041709886,1.2100533191263676,0.3596735257153405,1000,dueling_ddqn
205,-215.6057041585945,-66.00062843809981,1.1750546148581098,0.3578751580867638,645,dueling_ddqn
206,0.1455166174703586,-57.570838440885,1.2477250792980195,0.35608578229633,1000,dueling_ddqn
207,-180.7933541780202,-67.13434229198984,1.2321015237658113,0.3543053533848483,432,dueling_ddqn
208,3.300065467178726,-66.02964056749498,1.2357050363834088,0.35253382661792404,78,dueling_ddqn
209,-61.10919797819002,-67.26346133666114,1.2694944591043098,0.3507711574848344,209,dueling_ddqn
210,-6.774241896730246,-66.52738457184466,1.1982081410586833,0.34901730169741024,1000,dueling_ddqn
211,22.14501017785515,-58.87593309887158,1.2499335967302323,0.3472722151889232,1000,dueling_ddqn
212,-144.3336742229846,-70.79821836262222,1.2387096834716511,0.3455358541129786,335,dueling_ddqn
213,-66.01365780594372,-63.40260618712207,1.241973094109978,0.3438081748424137,112,dueling_ddqn
214,-36.78753375264623,-68.58267717306052,1.2342772891521454,0.3420891339682016,1000,dueling_ddqn
215,-33.787256309535856,-50.40083238815467,1.233627710044384,0.3403786882983606,1000,dueling_ddqn
216,-52.033691936556,-55.61875324355729,1.220130740796926,0.3386767948568688,261,dueling_ddqn
217,-49.6696244374331,-42.50638026949859,1.216688295205434,0.33698341088258443,291,dueling_ddqn
218,-156.4475564196593,-58.4811424581824,1.1711185079141957,0.3352984938281715,151,dueling_ddqn
219,10.873518026906734,-51.282870857672734,1.1624657931923865,0.33362200135903064,1000,dueling_ddqn
220,-6.924591597907385,-51.297905827790444,1.2060339372754096,0.33195389135223546,1000,dueling_ddqn
221,-82.43786688151773,-61.75619353372772,1.1954550438131075,0.3302941218954743,386,dueling_ddqn
222,-35.141404667967244,-50.83696657822598,1.15729602971673,0.32864265128599696,1000,dueling_ddqn
223,-167.00727291365317,-60.93632808899694,1.1706484405568771,0.326999438029567,829,dueling_ddqn
224,61.02968256250508,-51.154606457481805,1.151651704698801,0.3253644408394192,1000,dueling_ddqn
225,-81.33047591753301,-55.90892841828152,1.2380908846489491,0.3237376186352221,163,dueling_ddqn
226,-99.48968264489315,-60.65452748911523,1.1831565248072147,0.322118930542046,1000,dueling_ddqn
227,-62.51652149229524,-61.939217194601454,1.1658711209893227,0.32050833588933575,1000,dueling_ddqn
228,-234.18078427379592,-69.7125399800151,1.2267452382189887,0.31890579420988907,350,dueling_ddqn
229,13.71687488731754,-69.42820429397402,1.168922563523054,0.3173112652388396,1000,dueling_ddqn
230,-75.72041074564815,-76.30778620874808,1.170625263661146,0.3157247089126454,1000,dueling_ddqn
231,-27.520292028265487,-70.81602872342287,1.1769119906425476,0.3141460853680822,1000,dueling_ddqn
232,-130.09425272528833,-80.31131352915499,1.190425518931461,0.3125753549412418,833,dueling_ddqn
233,-0.2817433970438621,-63.63876057749407,1.182143490254879,0.31101247816653554,1000,dueling_ddqn
234,-76.96584664801455,-77.43831349854602,1.1494574198126792,0.30945741577570285,1000,dueling_ddqn
235,-127.69605769111367,-82.07487167590409,1.1897148132566515,0.3079101286968243,492,dueling_ddqn
236,-103.97488713741582,-82.52339212515636,1.153380572348833,0.3063705780533402,1000,dueling_ddqn
237,0.5828011093670475,-76.21345986499011,1.151906743645668,0.30483872516307353,1000,dueling_ddqn
238,-43.60826251052225,-57.15620768866275,1.158770540177822,0.3033145315372582,1000,dueling_ddqn
239,-103.33743737834153,-68.86163891522865,1.1495977303683758,0.3017979588795719,1000,dueling_ddqn
240,34.36281384553442,-57.853316456110406,1.1354768883883952,0.30028896908517405,1000,dueling_ddqn
241,-106.01742538772255,-65.70302979205611,1.0913815010492116,0.2987875242397482,146,dueling_ddqn
242,-79.7405500540796,-60.66765952493523,1.1625011305510997,0.29729358661854943,1000,dueling_ddqn
243,-147.55742905699984,-75.39522809093083,1.1343959869858555,0.29580711868545667,313,dueling_ddqn
244,-276.24208494997504,-95.32285192112688,1.1300833690410692,0.2943280830920294,781,dueling_ddqn
245,-57.94719030273656,-88.34796518228917,1.187753527551084,0.29285644267656924,148,dueling_ddqn
246,-102.86576507495855,-88.23705297604344,1.164816983660361,0.2913921604631864,133,dueling_ddqn
247,-16.38943310863991,-89.93427639784413,1.1566400213837624,0.28993519966087045,1000,dueling_ddqn
248,-148.826607086498,-100.45611085544172,1.0920344465657283,0.2884855236625661,152,dueling_ddqn
249,-54.20902208347922,-95.54326932595548,1.1182998190820217,0.28704309604425327,1000,dueling_ddqn
250,-83.70941167543333,-107.35049187805225,1.0491313887927347,0.285607880564032,167,dueling_ddqn
251,-30.103898353441068,-99.75913917462411,1.1207758216551562,0.28417984116121187,179,dueling_ddqn
252,-81.78846278037972,-99.96393044725411,1.110867566370464,0.2827589419554058,143,dueling_ddqn
253,-34.7557851722062,-88.68376605877475,1.125044388383627,0.28134514724562876,1000,dueling_ddqn
254,-122.27725563305398,-73.28728312708265,1.0860470682680607,0.2799384215094006,1000,dueling_ddqn
255,-47.7035668943246,-72.26292078624145,1.1181335592865944,0.27853872940185365,1000,dueling_ddqn
256,-97.98708487935812,-71.77505276668141,1.1391380009235152,0.27714603575484437,149,dueling_ddqn
257,-69.74104714644588,-77.11021417046202,1.1144396312309035,0.2757603055760701,165,dueling_ddqn
258,-103.01042838579666,-72.52859630039188,0.9806928049972039,0.2743815040481898,131,dueling_ddqn
259,-45.294630153444196,-71.63715710738839,1.0799811451435088,0.2730095965279488,1000,dueling_ddqn
260,-18.444204894449776,-65.11063642929003,1.098285751849413,0.27164454854530906,1000,dueling_ddqn
261,-112.92046289746122,-73.39229288369204,1.1549344537646007,0.2702863258025825,209,dueling_ddqn
262,-75.83914522169816,-72.79736112782388,1.129006512850523,0.2689348941735696,1000,dueling_ddqn
263,-41.47211332531073,-73.46899394313434,1.0768002825379372,0.26759021970270175,1000,dueling_ddqn
264,-2.981574294405867,-61.53942580926952,1.056064085572958,0.2662522686041882,1000,dueling_ddqn
265,3.4120127808481246,-56.427867841752246,1.0597192788422107,0.2649210072611673,1000,dueling_ddqn
266,-47.19438611340978,-51.34859796515741,1.0798978010118008,0.26359640222486147,1000,dueling_ddqn
267,-43.12100867491468,-48.686594118004294,1.0746099985539914,0.26227842021373715,1000,dueling_ddqn
268,-110.95703261754795,-49.481254541179425,1.0611962295770645,0.2609670281126685,1000,dueling_ddqn
269,-138.67110721417077,-58.81890224725207,1.0693606769150876,0.25966219297210513,282,dueling_ddqn
270,-95.9797656094396,-66.57245831875106,1.1245729631998322,0.2583638820072446,132,dueling_ddqn
271,-62.59326083352934,-61.53973811235788,1.0064568366824078,0.2570720625972084,119,dueling_ddqn
272,-109.395963735485,-64.89541996373656,1.0659892257542638,0.25578670228422234,171,dueling_ddqn
273,-8.151236850491141,-61.5633323162546,1.0805160771608353,0.25450776877280124,1000,dueling_ddqn
274,-99.19027196467947,-71.18420208328197,1.0742985923653063,0.2532352299289372,460,dueling_ddqn
275,-35.91574779022449,-75.11697814038922,1.0437126493752003,0.2519690537792925,1000,dueling_ddqn
276,-36.07486355365398,-74.00502588441364,1.082396765500307,0.2507092085103961,1000,dueling_ddqn
277,-11.865044281123499,-70.87942944503452,1.028619378566742,0.2494556624678441,1000,dueling_ddqn
278,-88.1306714200687,-68.5967933252866,1.0145463973768358,0.24820838415550486,246,dueling_ddqn
279,-116.99970390159403,-66.42965299402893,1.107760067156383,0.24696734223472733,350,dueling_ddqn
280,-150.83274447687307,-71.91495088077227,0.9561178246711163,0.2457325055235537,188,dueling_ddqn
281,-85.38214669274112,-74.19383946669345,1.0609611252248288,0.24450384299593592,1000,dueling_ddqn
282,-69.9485906302894,-70.2491021561739,1.0371169443383361,0.24328132378095624,198,dueling_ddqn
283,-63.058949319806196,-75.7398734031054,0.958840925020702,0.24206491716205145,264,dueling_ddqn
284,-30.116987640695157,-68.83254497070695,1.0278509194850922,0.2408545925762412,1000,dueling_ddqn
285,-127.54300973468901,-77.99527116515341,1.0627783629872383,0.23965031961336,109,dueling_ddqn
286,-44.16194131913905,-78.80397894170191,0.9962612217962742,0.2384520680152932,1000,dueling_ddqn
